id,date,obs_type,org_id,org_name,category,description,resolved
0040c5c6-bd04-450e-9317-295d4be1fef8,2024-10-26,Нарушение,org_04,КазТехСтрой,LOTO,Обслуживание работающего оборудования без выполнения процедуры LOTO.,Просрочено
07e6cc07-1848-4061-aae5-1068ffb6e534,2024-10-26,Нарушение,org_03,НефтеМонтаж,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
67354fa1-59e7-4833-8536-3b3fe2f473f1,2024-10-26,Нарушение,org_06,СтройПодряд,Экология,Смешанные отходы в контейнере для раздельного сбора.,Устранено
b345462e-c223-47e2-a136-eca28a9b0a5f,2024-10-27,Нарушение,org_02,БурСервис,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
2330cdd7-d51b-43a6-8b0f-6dc7ba8e2f56,2024-10-27,Нарушение,org_05,АзимутДриллинг,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
97850fd7-c45b-480d-8546-da0674cb4327,2024-10-28,Хорошая практика,org_02,БурСервис,LOTO,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
fdec277d-89c5-405f-ae21-b773f07b460f,2024-10-28,Нарушение,org_06,СтройПодряд,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
c357dfc3-c040-4071-91a0-1ca21f0dae9c,2024-10-28,Хорошая практика,org_06,СтройПодряд,Работа на высоте,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
a06d424e-90d4-4124-ac68-3f340a308544,2024-10-30,Нарушение,org_07,ТрансНефть,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
ceaf842c-36a8-4b5c-ba1a-b44dae19255a,2024-10-30,Нарушение,org_03,НефтеМонтаж,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,Устранено
1e358d1f-a187-4fec-b3c5-dcf7b1434682,2024-11-01,Нарушение,org_05,АзимутДриллинг,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,В работе
fdae7e65-51f7-4f32-84e9-55cef050a5c8,2024-11-02,Хорошая практика,org_01,КМГ-Кумколь (основное),LOTO,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
595668dc-fb55-46b6-be46-c13b52772981,2024-11-03,Хорошая практика,org_03,НефтеМонтаж,Работа на высоте,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
78b8d826-11aa-49aa-bdc8-100003f81abb,2024-11-03,Нарушение,org_03,НефтеМонтаж,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
4843c224-b8ed-4039-8696-328bff361fd0,2024-11-04,Нарушение,org_07,ТрансНефть,Порядок на рабочем месте,Незакреплённые предметы на высоте — риск падения.,Устранено
4aa5eb22-9fe0-40d9-89e0-080b55392dac,2024-11-04,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,Устранено
7be87039-8bb9-4cd2-a0b9-53ba222c729e,2024-11-07,Нарушение,org_03,НефтеМонтаж,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,Устранено
e2ca4475-88ff-4125-b16d-6624d75a8b30,2024-11-07,Нарушение,org_03,НефтеМонтаж,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,В работе
c8529737-d944-4d2b-9790-8c2e777ca447,2024-11-08,Нарушение,org_07,ТрансНефть,Транспорт,Движение задним ходом без сигнальщика.,Устранено
